miRNA_ID,BB14206,TRB011,TRB014,TRB012,TRB008,BB1543,TRB027,BB14243,TRB007,TRB010,BB14254,TRB016,TRB017,TRB019,TRB021,TRB002,TRB005,TRB013,TRB003,TRB025,BB14277,TRB006,TRB024,BB14294
hsa-miR-4445-3p,5.719719418297387,7.110488391797997,10.839241323193768,5.934421577325617,18.697741269122364,14.994436878478139,11.649016195919465,10.841620630414894,9.659725006517775,18.525822768491466,15.018396151834388,13.393140323324214,19.37576470617281,4.871539308709245,14.862139215344786,18.206062179839716,7.101695466397324,17.133039833928102,5.985047387196108,6.974772782744177,7.971446845596982,15.294954717128377,9.849672916346883,10.506141373303905
hsa-miR-4518,19.383979590133134,18.134481683486733,8.653059161065471,10.368577572152901,13.602799082580818,20.223386359161797,7.492086894514391,7.609405280763839,6.907325133086186,17.364572125773137,15.880546627742696,13.373022347624582,16.854474944346354,8.157997247090238,12.64624830150181,15.015357659828286,12.582006084352663,19.28131376911135,6.6882277641329875,11.921037776335314,13.790981652582992,11.619494625720122,13.387058175701917,8.31411434891769
hsa-miR-642b-5p,24.12455673982101,20.939785984839595,14.220450379620988,14.97652529804718,18.128174658458065,11.016580868108987,19.61407601891421,14.959445197174038,15.397872066960478,17.176095835652944,16.582364094442568,18.275221956496843,19.466461016258073,15.089606097512345,10.918111915058352,15.333377485687695,11.59523297311687,19.21620248174407,21.391683554536726,10.908811612935592,21.885021044482688,24.89056690041512,9.66466095411411,11.383255163002008
hsa-miR-5590-3p,10.877855199405328,18.93402080231246,11.31161824545708,4.747254621780212,10.949566690971597,7.122417751760538,18.82764852029478,8.231922371947649,11.323503230435938,5.274773577637444,12.467223127747413,5.625497624038635,8.891108790751982,10.713834341931898,12.331550851932121,8.452486348792425,15.958504047034971,12.948826444023387,7.993420726533037,7.710373870149027,18.435510291953,17.071229285867418,16.36517225826328,15.886032812230974
hsa-miR-4766-3p,13.801694366276909,8.671044161461179,11.85466543895047,8.869956813359373,18.14916279810187,14.044824326612163,7.100880936272246,9.034567440332953,6.100659395243149,8.599253433800298,7.591617257480955,15.568738836267954,12.71049435151078,8.879149553718669,6.802353551314271,7.373881840971884,7.698806409313892,13.211667994127986,15.556540236736232,6.259937897569793,17.60775976316222,10.146070564484315,9.962455344238133,17.65514847117604
hsa-miR-4676-3p,14.746294154567135,15.453561747693357,6.447102971898513,5.202844159572581,8.289743757574247,15.721952813446999,13.753257304168123,16.16373044735747,14.754411344648057,7.9422407037067915,11.458968959047933,17.84083825580267,7.941154019090273,13.277132960545195,9.843616618253485,9.630849471366293,5.890800744927858,13.723968903211901,18.216128703782246,5.9338341279695275,14.15937395561653,13.85665440074464,12.350302426230519,6.092044157246921
hsa-miR-520b,16.89028556113754,19.408431890652068,17.41784005024123,16.725758391766398,9.537184812666005,7.393726485066085,12.587913703607171,16.25620792599856,17.957743693478292,14.64826544572504,14.780276313825365,18.41099506372821,19.787653252220114,8.507108974949675,10.670676833749045,9.6299785108307,18.8056012585792,8.256348062881068,13.081572758723059,5.4444629308209915,5.965300892355687,19.78207198027347,16.004955715759014,6.553446844342815
hsa-miR-380-5p,11.332683877261221,15.989200823636644,5.579919038444683,15.5115523602903,8.005488396129113,8.518715275494843,9.521568172408257,18.75095156900756,10.625759545294972,13.223262617860318,7.723614356600333,5.386046842865347,8.030176224061238,7.696008184745826,9.551173561604399,13.786274468381546,8.427132665054021,14.240743503858264,9.451393919937457,13.17623011399515,10.35250539204614,6.987111036608882,18.22317498829422,10.582063073249135
hsa-miR-320b,16.3668021085382,20.824002277998947,16.83414645421136,20.16769161006003,18.369423269073614,12.068325234967073,16.96321592048081,13.193830479931743,14.536796219096459,17.46523370761701,24.55876182856951,12.632170457121687,23.0362079325653,13.11743636107226,20.479027272261447,12.157086405018692,21.853472354500887,11.462626796099348,18.370090442385084,14.905364709568863,12.968898965371082,13.109991801664055,12.981380855070526,19.828276278891124
hsa-miR-152,5.675827217550117,12.784375290149335,12.218986776686869,12.332512628459718,12.94753658216457,13.363331701432692,19.443009157156077,9.87894532964285,20.15825050277158,10.606701209634053,12.464499962181945,18.41938134020409,12.2959471539399,10.27596525632957,6.512681576974397,8.24796382475207,15.40546759514431,20.007056664066276,17.187936877315998,15.413259936408522,6.5632741462959325,7.523938689941597,11.709153078475609,13.284045944732345
hsa-miR-650,6.053301996396154,7.852711601479116,18.060520371493592,18.771006903332264,11.229597938828789,18.199586079831562,4.947299831686349,6.008232703237826,19.24676774588049,7.843842332755246,16.202392597834432,15.963683385000472,8.785413434377713,11.961973138112267,14.386587385655472,11.021479107425506,15.21342158275167,11.289651889385919,6.358727277525126,14.281293333598512,17.881739498738803,15.546685794697135,18.935960836464833,10.560706743359315
hsa-miR-27a-3p,9.543306682259011,11.412931634616529,13.155326781628167,14.133704847680265,14.652939663856037,18.097166854194587,21.819529663037947,22.75291303569943,17.09737324042307,12.705594420529692,15.207733031893287,17.92786055136453,13.306295251449615,17.436791632873224,23.81078176787684,11.048172717923961,18.384952007125044,10.41198034625618,22.223689184952185,18.545859032198752,20.875693534949967,11.848683399094051,10.61462588022754,8.10521980162487
hsa-let-7g-5p,12.178589592018458,24.2136159417979,23.067724997974373,13.254163752075726,17.100555691699974,12.30363234891655,24.611617580026063,14.384378273712507,14.945946784906692,13.669418669782708,14.228381720486485,22.743014647958482,19.36481936798762,19.855774284020463,13.170194195413018,21.048553552087974,21.931301263435287,19.852812729235865,24.67626311595383,24.540438261799963,15.75911594977765,22.323415213169987,16.170663449634127,19.779842363054023
hsa-miR-490-3p,9.889480327482964,12.518661152389598,18.072950527147377,8.364210246652958,19.845548901917496,16.51513979745475,10.776876172492422,16.58285857604514,15.816241240964189,11.462821070047532,19.895886510298382,19.2974259410047,5.570152190991152,6.675334683593096,6.381494340796715,16.613270767322906,15.272253774922763,11.041520890652926,12.963000470319885,7.020712673829339,18.51281597527224,13.964235492311426,8.024925642908475,12.014325259901645
hsa-miR-627,17.096513544772385,7.430343964099056,20.02991993916435,19.891607487546374,11.005412927423574,16.030855489594966,10.53073451819864,6.343356814502634,7.828419539407306,10.705399490003224,18.48598344665656,8.227007027036542,15.56733000408625,10.989847545185125,12.762186182405038,13.089206325735795,13.457385803497035,6.8283826623782495,10.089972334877835,7.254259510969295,11.785058328611232,7.386557459459361,14.280218900784524,7.993593263856094
hsa-miR-593-5p,12.230761385854901,12.074487891378402,4.956134345005157,11.962927039031243,19.669671594422162,12.337150749285254,10.897243387778671,9.253519031029253,14.06417862026535,19.41506224569665,5.5434736814767565,12.098136073830261,16.22631319792029,14.345152641796437,8.148259852767307,11.527218598346018,6.695213804407224,8.705682945738769,18.47899007403007,16.20452743028667,15.29393426796472,11.252769056711049,17.99130739126224,17.86807456132677
hsa-miR-323a-5p,12.483230339861592,13.943374527944481,11.605176207916733,6.747709499123035,11.923073899844894,8.981233075120606,18.879026145939243,13.801990118232279,10.49368626034398,6.037012048653339,19.121769786003092,10.262233748510608,20.01050724765921,9.015609009877942,14.798206253080561,16.27363188446763,17.63891618265421,10.181907412116889,12.022194567412148,17.881039796502566,15.558242117636276,6.664183742388905,15.867723409414113,10.336723290857503
ebv-miR-BART3,17.50142016736538,7.10645549179538,15.587008910846258,13.637430433130318,16.538274553374862,6.424798680723372,4.696054844223316,16.961560967562285,8.311144439870912,7.977494272695775,15.146849953059158,8.315097504683198,12.148750003593793,13.401719606371191,19.035658806684314,9.771651209242329,11.741344568815377,13.775252880307526,11.235614859649923,7.845825870359141,8.939714672285525,4.977356008271413,6.90658860575282,14.700713837788353
hsa-miR-638,8.42040618241181,20.253363231578454,10.55242779982465,15.300030733024576,14.932025391987297,16.78982523357197,20.570658342356502,9.344587695217177,11.10593498676176,14.337580720782675,11.817652722567846,8.40705515950361,7.884651172422838,15.720091163983867,10.231810048321787,21.899594738451547,16.62918033154986,10.092629557230506,14.786042723125014,21.83227738256502,7.06822325575156,15.34792080175696,21.10615343452072,10.643076765797082
hsa-miR-1224-5p,9.67475897617478,7.952293576661569,17.537364592027213,5.75221980349569,12.87189665091,10.914764541161063,15.577625212611133,7.49574785179272,12.483107614190587,10.149201907929184,13.410769681064526,7.138363557776788,12.757999938304543,7.092987067064044,20.57501952126894,9.368855839639906,8.584587817330188,10.368149407845218,6.512400370961243,12.25699196354682,19.72330940935894,7.449838376862111,18.273289215635693,11.58325300731662
hsa-miR-1178,15.475106411576807,10.41627403763453,15.837904983091697,19.796482061294007,17.42332863533857,10.28601666044332,17.16867849674228,17.295074352202715,9.868829475512698,19.53589660376559,14.536640296659213,11.212582066036667,9.955188481963656,8.319330879614604,17.24977664418703,16.613419811335156,15.694287701476945,7.527204781720862,12.309701766800647,9.382631474170989,13.475364598780008,15.745612303801362,13.219892494629356,12.153920529465214
hsa-miR-758,18.283448286718766,18.515549138791478,12.986593461465148,19.394644860880156,12.557731645936803,12.475640506088453,18.850288126534593,17.70158014569796,9.152411779561241,19.238352331031088,15.106029090275344,20.02353880376691,18.371406167405887,10.20585400869605,15.81177724605163,8.49857029382272,8.877705837833151,10.394800988001542,9.845603744585954,10.043931379451903,6.419336753024908,8.756854110575675,14.270564181413913,6.975835721203785
hsa-miR-181c-5p,5.542911607699976,6.697600212147231,8.132270024958745,18.410154440708503,11.381959572149288,15.109174049469114,17.549558196990823,13.416605073881493,11.324296730235325,5.451558747851026,8.899202054384958,19.493791386142426,18.08871644171004,12.965120138901806,14.798609751179368,19.331986018629955,6.799418719171435,6.3159291418344505,17.114628550650437,6.693073294963745,11.647529619042746,8.230829563658078,12.950663742981085,7.164489194870923
hsa-miR-146b-5p,9.636782621137348,11.119810540172956,15.865569496390332,7.877622323270801,8.421325622703511,9.297236985301396,21.453907090976426,10.872287432844558,19.51915013226981,12.327674565030987,15.896573672005387,21.00153470995781,20.84765412575384,11.646936653864284,16.681019294176096,13.607509301913135,8.50642446429938,20.80191645132063,13.667423040713237,16.113643171166196,15.928046670506278,21.365216920246333,15.048656805918004,8.242527509612826
hsa-miR-20b-3p,19.84085123926534,15.346131751873758,18.334192747067544,6.5444396331520585,7.089730612987305,19.491970998944392,12.948698258950184,14.031866089676196,12.756925942061468,20.364010651632444,19.756774054634796,10.417824744132236,13.017720953218971,19.476254649016376,9.982676941193478,9.678515675432003,12.399930982132354,13.099761198531994,6.3027424252142366,12.830342193987484,7.923581730888934,7.5346598925503026,11.489406815994801,9.965975161382087
hsa-miR-612,16.397099440797156,15.423113267414573,8.085589059149179,11.523398857921588,17.567094483991255,14.67351260545449,14.121331425538745,10.271244620577843,8.664239585825863,12.17370549228442,9.006710136002214,18.511524841597645,20.070775945399134,17.603968135268403,6.487583166600229,12.875286044523136,6.75330214502174,18.014881907090647,5.577780749043715,7.123547722856916,16.022194830562057,20.366807508132503,18.13936922256952,10.5071979809126
hsa-miR-593-3p,17.901045309383353,8.904705318748125,11.722902436498114,17.659953342732344,8.250722346856204,19.723858758420228,20.24526933577966,20.97777986126517,9.299702945127429,7.367960499088412,6.8515318917519075,16.825803412094505,19.60727980681993,15.011466740216992,15.71420604825204,11.4208555279771,12.094545728072278,18.740909044093037,6.940851609848212,9.388217130974446,12.305494564094708,16.504936354255484,14.896314255852198,16.837676093031508
ebv-miR-BART15,10.226218269773636,6.1363098885909375,18.541596639299577,11.584369992149496,14.266502946584332,21.254127271878215,13.49260758356656,6.512993664642738,11.750685827865237,17.49477758193563,7.736725178424006,14.558506058011897,15.520599024872777,7.036214367992558,12.981276162794032,20.68155897529706,16.599334517277384,13.519873731985335,10.072889327792868,14.770118901387793,17.460032253742877,20.078178247675925,10.72511334134602,19.49278902229228
hsa-miR-16-2-3p,14.874211305512894,19.837937578773342,19.322409551438625,20.770998897100355,9.355090990850567,10.173469561827297,8.863181601099798,15.253546940442476,14.69948335081634,16.136922193234568,18.21441751440866,9.383653266041552,14.613477823688445,17.077135243726904,19.968379743360632,18.251388687943326,10.565734824473946,18.054948415445477,14.423349372375979,22.845637656017512,9.866343470118968,21.431818538369072,11.04348466863354,15.313680474867425
hsa-miR-571,7.908351876212056,7.730430589351688,7.155977782106329,14.697626853196933,19.608929221411845,6.889060133801143,9.543750685110362,14.52759580164264,18.739824226882405,16.021808247732338,16.361126753917596,13.985633967637295,14.26179867525936,18.568200923455443,8.656984308058886,6.0397869286231955,20.29796242937762,8.41542283642917,8.524775127117175,5.56633840765939,18.296664651907612,12.749173067902367,15.65860805789339,12.294027272007241
hsa-miR-1207-5p,11.426664255503313,8.936818338005939,9.264224107658347,15.538332184953179,12.645967238333133,14.440646112946446,9.555348530462656,6.772920328671397,7.192031879358577,14.065332325924976,10.532323543051785,15.40822871119622,9.508425866254939,17.763291627518576,19.7252583679495,14.657064077531217,9.707576620975868,17.435922005255485,16.419189074558794,18.36593193611506,7.027894681571527,10.144680173385579,15.95438522805955,18.626161260761286
hsa-miR-649,11.92340484397029,19.956034961223807,8.123222635885174,13.969846276010193,9.653481921904547,13.305920910622756,10.985653542987155,15.608734047002605,17.63851694056693,10.52317270187958,15.035595157256319,12.459827957874488,15.748396798601412,13.883207091769195,15.983819213447395,9.682548331949159,17.72689568167977,7.881809964212708,9.647776329616367,16.713482283238825,19.111097014028864,5.368592756061778,9.831436303803228,13.098560348359786
hsa-miR-136-5p,12.831419639693218,12.231423601381568,14.638548185251917,13.447178010667312,7.413116675415676,11.958417128281807,17.47567527057233,10.92252850827451,16.14931088807851,16.069709447263925,7.890567030158731,15.53345219725611,10.291361259797036,12.054880090705415,9.614179570620031,20.237952771945185,20.927914191640955,18.01513233122003,10.345746051633473,16.24364355583935,21.410769620249056,16.11604079068227,15.871310238074361,13.94102269338998
hsa-miR-183-5p,16.36383243001636,19.691234989355557,8.60759748171606,20.99609481958501,18.499645503493518,13.885527088271083,10.129555358977042,17.81563088028891,21.62088106844143,20.880210791921947,15.00015075465264,19.059148848357758,11.742227825057972,7.990737768491749,16.402665137476383,10.043244289490364,11.309840123411798,21.15189503052708,10.300748451410417,16.411674742352183,12.566109893990422,13.35991765979051,6.833219270602281,9.732046198575176
hsa-let-7a-2-3p,8.875590190588634,15.397190183352695,10.569393521707529,10.211547566762842,20.04762351464978,13.238862867222783,15.540551287528757,17.782848995422853,12.081943183870733,9.762094324237637,8.520200174176146,14.969744044118421,16.93895916059716,13.256758153021533,19.267067435323842,11.364415089002453,17.639814772593724,8.17440178718929,12.384018701772593,13.060359343029678,12.539146009562437,21.57110276707408,19.20517168576543,14.748655478339632
hsa-miR-196a-5p,17.986483877289594,6.164065468253831,8.380801967047915,9.423534223042521,20.45890435565393,10.259068434403341,13.382150280354878,15.624848614788323,11.797287325121415,9.39020004034208,15.42562155402518,13.705647114740835,13.17983598617945,7.58201299895442,13.724780120668354,11.09507729537485,18.952661801239156,21.170249840125493,19.15139559329503,20.666510960130633,10.553366524862508,16.894993983103323,8.862436095701604,20.362288096433023
hsa-miR-487b,14.980185470733312,12.676246184590674,9.738252841501048,14.215098917914172,16.22642340443879,8.29764444763407,13.690755801985514,20.35746304572365,14.881547130544305,9.027390894291479,11.111112749360277,18.532627895622745,21.25962671135757,11.653355785239398,14.431626658382669,11.018260100173451,19.04030390361181,9.838312962307416,8.393892196023051,21.577880293822247,15.728059242666593,16.348908371121926,16.71186741699791,10.329798071852931
hsa-miR-380-3p,8.478548370779254,10.838880369285572,6.37899227047055,18.48696538047584,9.942089406462078,18.066763813141627,6.05076276858531,10.699831648540663,5.177197721520527,9.671446671614856,9.776201015960833,9.605374165520091,8.256391013562927,6.709814021647136,15.8862766836606,19.623384068303086,6.787146321307727,15.239888833652259,7.768396549110342,10.656160567532666,17.0510436972825,5.46711106613305,6.6543006717577695,17.24688434379831
hsa-miR-101-3p,14.068040931250415,19.080902917398287,13.318675704308273,21.920772081897837,15.283520813223387,19.159688436495866,21.312606312803602,14.511830191230716,19.29785465740266,19.082499043007296,21.794394970711103,24.60001455570295,17.689001018637615,10.812773003488953,26.94449420360599,11.629882122460549,14.098941315117095,23.325731137704786,14.10784584638239,21.57241654017735,16.88756615252824,18.35938397857732,19.82143932098495,15.377311502765814
hsa-miR-29b-3p,17.939475283701505,12.524000187765168,20.858732598652924,22.342721820994683,11.427003071694251,16.23480491006106,23.97752937515227,23.931392034990083,18.877823887799067,20.055512863182265,11.063257565507891,23.465825346938338,18.711326440581907,11.505207779511338,15.020433166929987,10.117255289359303,15.309324785708418,16.079321627674197,11.867257453878713,15.362164358135693,18.101440629067973,15.532256088041459,16.393892874544818,13.531608625359713
hsa-miR-517-5p,5.721009828971079,15.886146557796028,6.843890036830832,10.37692248090424,18.57503631124355,9.581981218337688,17.807941972536838,12.352469428399434,8.005399976680772,13.225001241454578,13.699528634421469,18.437525926347192,5.8144722349610785,17.20834222002825,18.162154683291277,6.3306592674052435,19.333413318073227,7.43720298595095,8.24346187346239,16.163979914460928,7.642819350666173,17.85980043312149,12.238965094563973,6.1186137231843345
hsa-miR-506-3p,15.676613240310152,6.437769035297675,7.060295712742904,16.482353649916934,8.257011216471108,15.969354631607008,19.049533084376883,11.204261347035214,16.88195996178974,12.738295984229648,18.144750870128476,12.149904117798826,9.571748178471477,10.921697689177218,8.490637077104616,13.806504482286023,13.423019687714467,10.883280390275246,9.163001505062534,18.924091480229393,11.19143933705254,18.094386817086008,8.37015313020396,17.100863144508523
hsv2-miR-H4-5p,7.7004372558366185,5.07739607329227,17.09379778106245,8.116452682078034,18.585682498189946,17.025629378970788,16.099570327109824,16.750620469049785,8.522731837746699,18.777768366077222,7.950756970549987,6.264383382241909,13.658938565442277,16.162321869236642,17.344254081229384,5.942355211064703,10.229674835155965,13.868651760009339,16.656392906105168,15.620738130202026,7.432457395090433,9.72155799501876,6.7627056980680935,11.697563085778791
hsa-miR-2054,5.8969277999771395,7.383610030870796,12.570312496075058,11.397146833048083,16.639252654870358,6.171910357728414,15.357973183805072,15.920275820324889,16.24377710862254,6.060335054419923,15.23039264289243,14.64674973332324,15.104961735564459,6.988100478355791,6.530688025780286,9.560422964375554,11.516011238016688,8.201425254404565,12.214777666228285,12.645004926095012,9.088526212072592,18.246715453577625,14.640421544366024,11.022451779674288
hsa-miR-767-5p,17.02572679536181,13.14672402713315,6.360940073345884,18.425706509633823,13.682155456202754,15.17879835005909,8.77416889537237,11.851486118016457,10.755522640960265,7.301473806125761,17.766281389114475,9.353778987154909,10.310154073846945,8.055426376100165,10.21896184518272,16.434677335047617,12.64266721393723,18.57385467079267,7.440339967195739,16.401005692192435,19.315190900871553,7.880345111599651,14.46706639934138,7.449644239694745
hsa-miR-652-5p,14.025837726463124,5.391870398155222,8.339994555161477,10.362176547010694,18.751910477850828,18.58945084857607,15.51635531724324,10.015911577432508,6.750933009032755,10.478173291789854,16.004690564695508,5.844428533723291,13.533071109397296,13.232090197738355,5.854886779003312,12.394224452517221,15.298552851466756,14.176036262242746,5.504864404923775,10.832404537921448,9.177362886430506,19.375196239226973,15.2556167202708,11.820751731581705
hsv1-miR-H3,20.967363052444142,12.582253181783157,7.922592403978674,15.439433816661648,16.5139354897009,11.877436161230989,16.165624625072404,7.449993303632282,18.462550516195535,8.115791842592182,16.905928987229853,12.477118744762599,11.570358416590599,12.350719639540795,16.38465043950697,13.734269469189334,16.432314518577435,13.581138446382576,19.07774356085983,17.072368042919095,8.598908937836006,16.05060113225997,8.868697937110701,13.7695842508084
hsv1-miR-H5-3p,17.297212936718836,9.2361733605821,7.638874576632782,15.138758615153135,15.048534046431493,16.284484839352046,18.550400227777388,12.8737679071074,12.811921606899997,12.763786417415426,21.26257251924113,18.93246671618127,19.692324822364156,7.933520507423753,15.74842146326198,12.968807124245057,13.676022930744203,8.225019888114844,11.385416491546717,20.92090324953666,13.411773910680953,19.088340377663187,20.860877769575787,18.01190973346937
hsa-miR-2115-3p,15.53404060086882,21.08682950216793,14.292176079276095,14.346366858284819,19.06440350009465,14.478837712098683,14.45250823456006,20.10616610534393,15.949574650805934,6.7196560808039045,15.476310675992165,20.63905653652107,7.479517263901392,19.476204908755147,7.598746508378517,12.841501280850443,11.044019894847994,13.143441459739012,7.590925492498753,9.281705715135283,15.085468122333886,11.448516230889188,7.907554552149183,19.837598790978916
hsa-miR-1912,17.659155089929612,13.882097869694999,6.326892236010329,10.136902791399649,10.94703896864506,19.355076512905917,7.038616736493748,12.724094360763733,16.990399465192432,11.989418323443243,13.463454404850598,16.31102633011319,18.724081075511755,20.2366865960521,10.536758417831718,19.245898879044194,18.787900941682334,6.777627408719994,7.950425945826768,6.978942998631068,16.587569405902826,6.1161959060521225,11.907381243953754,10.082839454703837
hsv1-miR-H7*,18.416931529955736,11.93352676704471,10.605787710497012,19.313126052623645,19.78926665303075,19.93134246804101,11.449525280521907,9.766127361897382,13.156802363879102,15.665462905765153,19.127545671803546,12.262662032293072,15.670450769336188,20.390619031684793,14.874879706496525,21.930086551925154,13.26245098073921,9.25335115885021,15.132965084546512,13.39232422298393,19.503467281586087,20.44544406015563,12.481194525548155,20.32536972301989
hsa-miR-605,19.577613301721513,15.9673778528649,14.721124268204345,7.234951200989012,9.134859668475581,6.233482474648698,17.183737715175052,7.322435923820141,17.418315312414222,18.098450112658426,20.19259392373577,9.639388650013014,15.76209668016734,9.339577422379541,9.258596325902454,12.638301538327786,5.4630344244204485,18.105754435062735,10.080673649046846,12.1315246361616,15.253205568140672,7.19854041545236,7.699792296511125,10.371169204077635
hsa-miR-875-5p,7.586092316281844,4.930815584089278,8.478823479597445,6.4704074937980005,17.550973347564117,9.535171722605252,6.710235742277267,8.468056315041936,19.10386218215975,19.079464429061378,8.133189953972831,9.307029895920689,9.514810850711495,8.851913260373692,9.832059631066784,5.9097403333935725,13.793832531942455,4.8468644635772185,9.393631060373956,16.90141978320482,11.933304932150582,10.380026684067836,9.615087252230953,13.365857010844932
hsa-miR-92a-3p,11.525236130788793,12.961440810434116,10.457079154461661,20.406569333610754,26.02102510631297,13.377719537606492,21.892621416052144,19.5750355761545,24.33155331753005,18.375308526727345,11.487662301532051,19.07202371473945,12.932752838408629,10.859692839706256,15.1989440494522,14.837639064592222,19.804188815844675,22.965522101938756,15.9100111259359,13.190681334637265,14.173327864241637,20.47235421279808,15.58478608584528,17.741290632279185
hsa-miR-639,19.77063471821716,15.137705779832052,10.90817206468509,6.724093638203131,9.691771719288322,14.38043014070753,6.6353354232507,17.139849375113478,10.011418886363805,6.402578686134459,12.204690167894704,14.356024575140381,6.307851356539074,11.341746626885591,14.118619329052258,13.653730737338583,10.734134385351766,7.716695766698994,13.341464855474214,10.76841706568192,11.931056309152748,12.059834435521205,13.526881900264769,14.195813174400111
hsa-miR-431-5p,13.371602946646522,19.33926096309537,7.398765205238532,15.520002968009592,16.775279423014695,12.99326789265755,13.030073973447038,20.761903577388782,12.588355250546652,7.194129883729598,13.963319022154955,14.929667055251624,15.789132519675658,7.791775417814874,8.489447308620923,9.754498257839067,19.33204327216855,11.846426605026128,9.07460355205187,13.306575789821178,12.25717751490231,12.486113409881867,18.490890836857645,12.052645895751994
hsa-miR-501-3p,14.082855428687708,15.227871856878206,14.604989546646577,11.519648457985948,11.560815363641819,6.606238570286016,12.70944990614408,12.236876057898645,16.201166646125905,15.763791688847546,21.220179406896776,15.884978526165131,15.398648293950046,14.377979384117616,19.35581567637808,20.445499883909726,7.9527789454548445,6.746237992557615,20.77447178739332,18.63079339078203,12.066218295923218,17.943576457078944,16.37351493681854,13.211405968154521
hsa-miR-187-3p,18.102107208084405,20.468120607097283,7.935312480014583,7.087515859842849,17.132666914244144,6.118766476499448,16.30810159204428,8.64747643291721,16.252423526100486,7.529830817409568,13.86306443145153,14.698893026431168,16.9421590722681,20.848179569464932,12.479547524863513,14.887293213294875,13.04114672423767,18.338827743319523,9.160800737741095,18.116201841323964,21.74363681212548,17.905501203311744,6.354496742609425,17.084742339312335
hsa-miR-518f-3p,18.283841698762174,11.202834271489785,16.453284687550706,19.71589496352508,9.644028577409955,12.29565357580628,17.367229531696914,11.326953341561271,4.764333827893814,5.566967085448569,18.397678389827995,10.863164850647916,16.256223869851244,17.054554891640283,18.318219570476078,6.3883854349056755,13.221350431933459,18.322162836097963,9.524451277304172,8.39985014179998,14.00489526043854,14.694379387481941,16.05788573059443,15.801986971432813
hsa-miR-572,19.0994951757574,13.264420464815347,11.120501591797973,9.447297208968344,10.76857737284707,6.910778506702621,15.617538470811317,13.748505331640576,11.9601639756793,10.99723348663192,10.011516917097545,14.556751721870054,13.34194032334797,14.69217120292696,8.85832161540346,8.604111112625143,18.705588945060313,17.36870744507109,7.199091200060108,11.283723901917462,12.364793930831961,10.273051071833471,6.435589155444364,12.041268737413876
hsa-miR-4307,17.44704576047913,20.026727884853976,12.307282432218132,10.496030763659897,20.392104227986117,6.535920090642023,15.711414538989288,19.166301461834905,12.436536493236972,9.20162958302293,18.46511363915281,19.271382783928864,11.347791873546274,8.626081646127783,16.71043020601965,18.232208115821503,10.705435316771307,6.9764551213334265,15.452394434678988,10.45765103630983,18.17254481513632,7.606261426571954,8.695625789077624,17.755928995549766
hsv2-miR-H13,18.197897901441543,15.875590844347286,13.864493088859145,18.98727440031047,17.185725298996267,17.19128529939481,14.538266156202877,5.372715598695133,16.020120557372717,8.448917429382169,8.796692143592605,19.649107018392723,13.71228732864126,12.888717373132117,6.976984726960836,6.080021108880627,15.489910679167004,16.184489190784298,9.81459519037132,13.01364189326955,5.4939798297723605,5.627459345834924,18.245742248476798,15.681129433001903
hsa-miR-4287,7.021366287908876,8.916537059328874,12.709488263297434,6.278174334396923,6.817027898812253,15.931252701244933,13.14621607171377,13.52480743979984,7.243666434077012,19.57168766071492,20.137341076670918,19.482090277248425,18.323348480369848,8.372462351706439,12.111030739752605,6.573378301686908,7.504902863839137,8.064552787107118,14.315529079806243,18.449234885462104,19.50155365851368,15.374810378616916,10.981314031158732,10.803622278468247
hsa-miR-3159,11.885875412302934,8.463808993193865,11.665459463540849,5.018665269780033,18.564413090251588,6.853854479725788,18.469301741735222,17.77456206619414,18.862961630542735,19.673080867133194,6.129934760080735,13.583314465883008,6.7051133648934,12.047623772158321,6.398531413545583,6.4339492650524,16.600889279129092,17.948409125708608,9.224113252103507,5.483654045407796,5.682175968603477,11.804854124577258,8.892625850594008,9.893539070438608
hsa-miR-4316,13.802573417270743,12.823205909082251,14.79783412853258,18.451440009336036,9.691778786711883,15.96835793029899,7.327714175889286,13.120785618008243,12.000393373725233,20.319995018662524,5.514978133138439,17.464676373651848,14.8860789927576,7.579057367443219,19.390702563947272,6.5976352797092614,14.129496092050985,20.104637993689785,8.520406023919984,10.830677043194893,8.153334226845391,14.582972233805979,7.016521535523643,16.7064857954737
hsa-miR-4314,19.826073418589424,6.090857541779908,8.071193566280737,6.507606995858586,14.800429485006646,17.66558326381398,6.4191447235488335,5.7899626830243065,14.473790171530133,17.291628887038215,16.094689836870522,12.288474541473173,17.13052720324312,15.236299987198825,9.507610290592163,7.925389961308678,15.076133586237356,15.15937678811735,9.080908089377024,17.24250018241424,11.469650491178598,13.125146529419071,13.645660281530773,11.350144059967189
hsv1-miR-H18,19.442569777960408,19.218259406274612,11.537568250622684,14.565734760827914,11.280001320298755,5.780612180597753,5.308515268708565,6.107653559276096,19.533523584593198,13.437876465679555,11.36318799375386,17.791786681140994,10.018431905657032,5.179569742484453,18.148150145814622,7.120887656657095,18.591659095449295,19.48137802067793,9.124922182368648,9.242927825680676,7.2110401724212,11.348006765538544,11.185360470660317,18.65908354198445
hsa-miR-4323,10.803518737699548,6.910274328757737,6.250279138474575,11.69598343896893,18.236809918908367,6.9861253001903485,18.554288214728206,13.078425847845239,13.166838766819001,5.458283054834584,7.431191756794519,11.803340549549684,20.267691778240476,15.823640251188742,14.993088322561299,18.766179945871798,10.746411371435848,8.897738087171467,15.780508257798664,14.143850350964769,7.856606677471564,9.722569739299725,15.284105040352106,17.781203757706606
